CustomerID,FirstName,LastName,total_balance,total_transactions,total_amount,avg_txn_amount
1168,David,Crawford,56961.0,5,26927.34,5385.468
1169,Lori,Larsen,31955.0,5,10613.619999999999,2122.7239999999997
1170,Cheryl,Gonzalez,8729.0,5,26801.22,5360.244000000001
1171,Monica,Hill,92302.0,10,56176.86,5617.686
1172,Ashley,Mann,98072.0,4,15006.140000000001,3751.5350000000003
1173,Cynthia,Williams,1379.0,4,15809.33,3952.3325
1174,Yesenia,Robinson,194049.0,8,43718.25,5464.78125
1175,Kathryn,Rodriguez,0.0,0,0.0,0.0
1176,Daniel,Jones,98792.0,4,24312.11,6078.0275
1177,Jennifer,Carson,0.0,0,0.0,0.0
1178,Emma,Mason,96801.0,7,31138.07,4448.295714285714
1179,Kristina,Graves,40896.0,7,42517.979999999996,6073.9971428571425
1180,Holly,Melton,98603.0,4,19705.04,4926.26
1181,Angela,Beck,0.0,0,0.0,0.0
1182,Troy,Leon,129370.0,7,40475.19,5782.17
1183,Sara,Smith,196164.0,11,63062.9,5732.99090909091
1184,Kylie,Flynn,0.0,0,0.0,0.0
1185,Laurie,Lee,74153.0,1,3260.48,3260.48
1186,Isaac,Martinez,108958.0,6,36885.17,6147.528333333333
1187,Troy,Finley,98941.0,4,19905.85,4976.4625
1188,Matthew,Dorsey,89491.0,2,8832.87,4416.435
1189,Janice,Sutton,0.0,0,0.0,0.0
1190,Joe,Mitchell,0.0,0,0.0,0.0
1191,Elizabeth,Figueroa,0.0,0,0.0,0.0
1192,Lisa,Soto,61754.0,7,22514.46,3216.3514285714286
1193,Christopher,Robinson,91545.0,7,34621.41,4945.915714285715
1194,Aaron,Schmidt,92295.0,4,13877.2,3469.3
1195,Deborah,Hayes,0.0,0,0.0,0.0
1196,Matthew,Ramirez,0.0,0,0.0,0.0
1197,Michelle,Kelly,0.0,0,0.0,0.0
1198,Andrew,Brown,91408.0,1,970.85,970.85
1199,Laura,Adams,90563.0,3,19782.38,6594.126666666667
1200,Troy,Donaldson,35467.0,9,30064.29,3340.476666666667
1201,Gregory,Harrison,69463.0,4,21548.31,5387.0775
1202,John,Murray,55523.0,3,19298.42,6432.806666666666
1203,Shannon,Johnson,199640.0,15,87868.86,5857.924
1204,Heather,Wilson,131635.0,12,51120.67,4260.055833333333
1205,Brian,Bonilla,14189.0,7,29627.309999999998,4232.472857142857
1206,Tyler,Nielsen,87855.0,9,57932.99,6436.998888888888
1207,Austin,Harris,113763.0,6,29703.129999999997,4950.5216666666665
1208,Jeffrey,Hernandez,26264.0,6,36211.06,6035.176666666666
1209,Patricia,Williams,0.0,0,0.0,0.0
1210,Ashley,Miller,0.0,0,0.0,0.0
1211,Daniel,Moon,101299.0,6,33475.99,5579.331666666666
1212,Samuel,Bullock,61737.0,3,15569.57,5189.856666666667
1213,Peter,Myers,0.0,0,0.0,0.0
1214,Christina,Watson,13448.0,3,16220.94,5406.9800000000005
1215,Jamie,Howell,55398.0,6,40831.67,6805.278333333333
1216,Jack,Brown,82744.0,7,24580.18,3511.4542857142856
1217,Jamie,Quinn,33989.0,7,42202.22,6028.888571428572
1218,Grant,Weaver,0.0,0,0.0,0.0
1219,Eric,Andrews,0.0,0,0.0,0.0
1220,Michelle,Leach,82013.0,2,10461.380000000001,5230.6900000000005
1221,Joanna,Campbell,203086.0,16,75816.4,4738.525
1222,Jean,Fields,0.0,0,0.0,0.0
1223,Paul,Beard,0.0,0,0.0,0.0
1224,David,Macias,59312.0,7,32809.41,4687.058571428572
1225,Jennifer,Lowery,83134.0,5,6501.9,1300.3799999999999
1226,Ashley,Welch,23684.0,6,34138.66,5689.776666666668
1227,Danielle,Torres,54090.0,4,13618.810000000001,3404.7025000000003
1228,Carolyn,Campbell,96862.0,7,22155.68,3165.097142857143
1229,Sara,Martinez,86464.0,2,13612.33,6806.165
1230,Mark,Adams,0.0,0,0.0,0.0
1231,Nicole,Andrade,25248.0,2,9495.869999999999,4747.9349999999995
1232,Christina,Washington,0.0,0,0.0,0.0
1233,Ashley,Harper,23778.0,8,42233.52,5279.19
1234,Andrew,Frost,54288.0,2,4449.51,2224.755
1235,Robert,Evans,31069.0,4,18201.19,4550.2975
1236,Natalie,Hinton,0.0,0,0.0,0.0
1237,Dawn,Davis,38458.0,7,39145.03,5592.147142857143
1238,Kelly,Smith,92171.0,3,13045.24,4348.413333333333
1239,Brett,Soto,103196.0,8,49634.44,6204.305
1240,Keith,Johnson,95603.0,10,36230.62,3623.0620000000004
1241,Jeremy,Sanders,61297.0,2,7299.05,3649.525
1242,Michelle,Norris,0.0,0,0.0,0.0
1243,Tricia,Evans,83339.0,13,57020.93,4386.225384615384
1244,Joshua,Richardson,48480.0,3,21421.42,7140.473333333332
1245,Kathy,Clark,136044.0,12,53757.39,4479.7825
1246,Jose,Miller,106807.0,10,57677.31,5767.731
1247,Brandon,Kemp,75903.0,6,21401.61,3566.935
1248,Jason,Christensen,115688.0,9,53213.78,5912.642222222222
1249,Dominic,Hines,74898.0,3,20321.260000000002,6773.753333333334
1250,Jessica,Sanchez,0.0,0,0.0,0.0
1251,Justin,Murphy,0.0,0,0.0,0.0
1252,Joseph,Hill,58711.0,4,15003.5,3750.875
1253,Sarah,Hayes,11263.0,3,8264.36,2754.786666666667
1254,Bryan,Joseph,88182.0,3,13710.28,4570.093333333333
1255,Danielle,Potter,0.0,0,0.0,0.0
1256,Leslie,Richardson,131147.0,10,60158.94,6015.894
1257,Paige,Johnson,0.0,0,0.0,0.0
1258,Miguel,Monroe,44745.0,1,3790.5,3790.5
1259,James,Watkins,0.0,0,0.0,0.0
1260,Brent,Jones,0.0,0,0.0,0.0
1261,Stephanie,Holloway,0.0,0,0.0,0.0
1262,Michael,Christian,0.0,0,0.0,0.0
1263,Darren,Roach,83428.0,1,9027.36,9027.36
1264,Lauren,Peterson,153060.0,17,93256.36,5485.668235294118
1265,Sharon,Zimmerman,143889.0,18,101259.11,5625.506111111111
1266,Sean,Roy,194326.0,23,124474.1,5411.917391304348
1267,Vicki,Daniels,0.0,0,0.0,0.0
1268,Emily,Garcia,0.0,0,0.0,0.0
1269,Julie,Smith,0.0,0,0.0,0.0
1270,Mitchell,Love,72197.0,2,5005.57,2502.785
1271,Shannon,Pierce,149858.0,14,69837.94,4988.424285714286
1272,Susan,Sheppard,0.0,0,0.0,0.0
1273,Kristy,Mayo,58334.0,6,29996.64,4999.44
1274,Joel,Barajas,71932.0,3,9717.56,3239.1866666666665
1275,Courtney,James,30073.0,6,34551.68,5758.613333333334
1276,Emma,Williams,0.0,0,0.0,0.0
1277,Beth,Powell,0.0,0,0.0,0.0
1278,Megan,Kelley,0.0,0,0.0,0.0
1279,William,Decker,2691.0,2,7919.709999999999,3959.8549999999996
1280,Sarah,Alvarez,36776.0,9,46156.98,5128.553333333333
1281,Tristan,Curry,0.0,0,0.0,0.0
1282,Lisa,Garcia,29203.0,8,39772.409999999996,4971.5512499999995
1283,Jason,Davis,0.0,0,0.0,0.0
1284,Katelyn,Johnson,120982.0,12,42691.41,3557.6175000000003
1285,Brandon,Fowler,0.0,0,0.0,0.0
1286,Michael,Fernandez,131404.0,3,17611.92,5870.639999999999
1287,Bethany,Cooke,42513.0,4,28324.88,7081.22
1288,Jessica,Daniel,138347.0,3,15310.05,5103.349999999999
1289,Adam,Gardner,187200.0,4,16538.63,4134.6575
1290,Mariah,Miranda,186322.0,18,114690.76,6371.708888888888
1291,Sharon,Gilbert,145848.0,4,21769.0,5442.25
1292,Rebecca,Padilla,67341.0,4,14889.03,3722.2575
1293,Nicholas,Barber,0.0,0,0.0,0.0
1294,Amy,Boyd,0.0,0,0.0,0.0
1295,Richard,Richard,0.0,0,0.0,0.0
1296,Ronald,Wolfe,0.0,0,0.0,0.0
1297,Mary,Richardson,0.0,0,0.0,0.0
1298,Christopher,Burns,0.0,0,0.0,0.0
1299,Randy,Lawrence,0.0,0,0.0,0.0
1300,Tina,Klein,57241.0,2,6002.9400000000005,3001.4700000000003
1301,Cynthia,Saunders,0.0,0,0.0,0.0
1302,Tyler,Powell,49178.0,4,17666.34,4416.585
1303,Kelly,Raymond,146110.0,6,30795.88,5132.6466666666665
1304,Richard,Roberts,75270.0,5,31177.85,6235.57
1305,Joseph,Holland,80227.0,2,5937.450000000001,2968.7250000000004
1306,Joyce,Whitaker,83218.0,6,35371.12,5895.186666666667
1307,Jeff,Bailey,11073.0,5,21528.15,4305.63
1308,Rodney,May,0.0,0,0.0,0.0
1309,Brandon,Owens,76155.0,6,32539.33,5423.221666666667
1310,Samantha,Green,0.0,0,0.0,0.0
1311,Chris,Hernandez,20944.0,1,5476.23,5476.23
1312,Joanne,Lambert,74967.0,3,13150.04,4383.346666666667
1313,John,Finley,75663.0,6,21933.72,3655.6200000000003
1314,Jonathan,Johnson,0.0,0,0.0,0.0
1315,Clarence,Shepherd,0.0,0,0.0,0.0
1316,Timothy,Price,420.0,2,6406.71,3203.355
1317,Steven,Gonzales,0.0,0,0.0,0.0
1318,John,Mullen,0.0,0,0.0,0.0
1319,Lisa,Porter,36196.0,6,48621.08,8103.513333333333
1320,Zachary,Williams,69315.0,2,8870.21,4435.105
1321,Patrick,Woods,63056.0,9,46583.1,5175.9
1322,Richard,Weber,0.0,0,0.0,0.0
1323,Destiny,Doyle,0.0,0,0.0,0.0
1324,Michael,Ramsey,0.0,0,0.0,0.0
1325,Ernest,Mullen,160430.0,10,39864.520000000004,3986.452
1326,Heather,Zavala,0.0,0,0.0,0.0
1327,Robert,Holmes,0.0,0,0.0,0.0
1328,Amber,Lowe,12221.0,6,20005.059999999998,3334.1766666666663
1329,John,Smith,87178.0,7,43529.700000000004,6218.528571428572
1330,Michael,Nelson,90641.0,3,15655.259999999998,5218.419999999999
1331,Kristina,Collins,57479.0,7,32838.1,4691.157142857142
1332,Jenny,Larson,0.0,0,0.0,0.0
1333,Caleb,Velazquez,0.0,0,0.0,0.0
1334,Jason,Webb,142377.0,12,58089.89,4840.824166666666
1335,Jeremy,Randolph,73160.0,4,17408.21,4352.0525
1336,Tiffany,Gonzales,37732.0,5,17573.16,3514.632
1337,Spencer,Berry,99405.0,7,34421.07,4917.295714285714
1338,Angela,Mccoy,0.0,0,0.0,0.0
1339,Karen,Walker,5801.0,2,2237.86,1118.93
1340,Stephanie,Spencer,4677.0,5,25575.64,5115.128
1341,Mary,Hicks,63102.0,5,26036.239999999998,5207.248
1342,Hannah,Martinez,87502.0,13,73059.15,5619.9346153846145
1343,Katelyn,Campbell,0.0,0,0.0,0.0
1344,Jorge,Russell,28533.0,2,11753.919999999998,5876.959999999999
1345,Savannah,Bennett,158731.0,21,95883.45,4565.878571428571
1346,John,Conner,124969.0,17,92776.17,5457.421764705882
1347,Cynthia,Garcia,94747.0,4,18079.030000000002,4519.757500000001
1348,Eric,White,0.0,0,0.0,0.0
1349,William,Hudson,39970.0,15,91153.21,6076.880666666667
1350,Christopher,Richardson,21893.0,4,14147.65,3536.9125
1351,Donald,Atkinson,76415.0,5,16425.09,3285.018
1352,Mary,Payne,86332.0,4,13658.619999999999,3414.6549999999997
1353,Kathleen,Brown,0.0,0,0.0,0.0
1354,Jason,Martinez,81840.0,2,15371.59,7685.795
1355,Jack,Cameron,269798.0,13,62240.439999999995,4787.7261538461535
1356,Jeffrey,Nichols,0.0,0,0.0,0.0
1357,Linda,Soto,0.0,0,0.0,0.0
1358,Heidi,Ross,5317.0,3,16539.03,5513.009999999999
1359,Veronica,Owen,0.0,0,0.0,0.0
1360,Joseph,Aguilar,0.0,0,0.0,0.0
1361,Austin,Zimmerman,13588.0,1,5601.56,5601.56
1362,Erin,Powell,0.0,0,0.0,0.0
1363,Michelle,Howe,0.0,0,0.0,0.0
1364,Kristine,Davis,0.0,0,0.0,0.0
1365,Christopher,Rodriguez,72302.0,6,34067.06,5677.843333333333
1366,Michael,Chandler,31871.0,2,7611.15,3805.575
1367,Sarah,Miller,0.0,0,0.0,0.0
1368,Mathew,Mcguire,27805.0,0,0.0,0.0
1369,Kayla,Holland,137587.0,6,29487.14,4914.5233333333335
1370,Ryan,Soto,23375.0,9,49748.17,5527.574444444444
1371,William,Lane,0.0,0,0.0,0.0
1372,Lindsay,Medina,1305.0,1,9406.29,9406.29
1373,Vanessa,Murphy,172499.0,15,81493.19,5432.879333333333
1374,Jessica,Brooks,61163.0,3,15042.46,5014.153333333333
1375,Sean,Fox,0.0,0,0.0,0.0
1376,Angela,Smith,35634.0,7,35024.439999999995,5003.491428571428
1377,Michelle,Oconnor,227822.0,10,55667.6,5566.76
1378,Donna,Oneill,135929.0,11,55320.25,5029.113636363636
1379,Matthew,Howell,76681.0,11,53284.25,4844.022727272727
1380,Phillip,Brown,0.0,0,0.0,0.0
1381,Marcus,Wilson,19142.0,3,13607.779999999999,4535.926666666666
1382,Maria,Harris,0.0,0,0.0,0.0
1383,Nathan,Knight,0.0,0,0.0,0.0
1384,Nicholas,Kelley,80877.0,10,38677.16,3867.7160000000003
1385,Charles,Young,37985.0,5,24772.58,4954.5160000000005
1386,Thomas,Richard,73390.0,2,8019.29,4009.645
1387,Jacqueline,Thomas,0.0,0,0.0,0.0
1388,Matthew,Taylor,0.0,0,0.0,0.0
1389,Susan,Anderson,0.0,0,0.0,0.0
1390,Jason,Williams,116177.0,6,36015.86,6002.643333333333
1391,Miguel,Rogers,29573.0,8,48914.37,6114.29625
1392,Julie,Tanner,60423.0,11,53264.34,4842.212727272727
1393,Steven,Carlson,0.0,0,0.0,0.0
1394,Morgan,Doyle,99641.0,10,56981.44,5698.144
1395,Sharon,David,20012.0,6,25007.46,4167.91
1396,Erin,Gordon,0.0,0,0.0,0.0
1397,Taylor,Mack,65036.0,6,28032.09,4672.015
1398,Caitlyn,Terry,0.0,0,0.0,0.0
1399,Micheal,Yates,63828.0,4,14652.529999999999,3663.1324999999997
1400,Kristina,Lucas,50373.0,8,47414.73,5926.84125
1401,Mark,Mckenzie,72361.0,4,14000.88,3500.22
1402,Anthony,Santiago,0.0,0,0.0,0.0
1403,Susan,Kelly,35655.0,4,29526.68,7381.67
1404,Angela,Walker,0.0,0,0.0,0.0
1405,Emily,Nguyen,70048.0,1,1514.88,1514.88
1406,Kyle,Burns,123983.0,6,16849.21,2808.2016666666664
1407,Lisa,Christian,73832.0,2,8737.81,4368.905
1408,Crystal,Mendoza,99413.0,10,42394.39,4239.439
1409,Brian,Payne,200091.0,25,149588.41,5983.5364
1410,Jason,Gonzalez,79527.0,7,29541.63,4220.232857142857
1411,Timothy,Williams,0.0,0,0.0,0.0
1412,Grant,Wright,54748.0,2,17253.879999999997,8626.939999999999
1413,Alison,Lyons,75057.0,6,27617.85,4602.974999999999
1414,Deborah,Kline,133727.0,5,21907.07,4381.414
1415,Jacqueline,Thomas,166658.0,7,39421.57,5631.652857142857
1416,Derek,Lopez,101396.0,5,11303.310000000001,2260.6620000000003
1417,Marvin,Lowery,90194.0,13,75208.11,5785.239230769231
1418,Phyllis,Gray,299812.0,17,81167.73,4774.572352941176
1419,Alyssa,Turner,12460.0,4,12785.94,3196.485
1420,Jesus,Woodard,62661.0,4,15577.01,3894.2525
1421,Stacey,Mann,2601.0,2,9695.77,4847.885
1422,Anna,Chavez,84226.0,3,7510.110000000001,2503.3700000000003
1423,Tammy,Young,0.0,0,0.0,0.0
1424,Steven,Snyder,0.0,0,0.0,0.0
1425,Mckenzie,Mcclure,0.0,0,0.0,0.0
1426,Kayla,Stevenson,90244.0,7,26514.079999999998,3787.725714285714
1427,Darren,Martinez,33621.0,7,32359.989999999998,4622.855714285714
1428,Laura,Williams,87475.0,3,19957.62,6652.54
1429,Joshua,Howell,0.0,0,0.0,0.0
1430,Julie,Gomez,0.0,0,0.0,0.0
1431,John,Williams,0.0,0,0.0,0.0
1432,Rebecca,Arnold,145970.0,8,34015.6,4251.95
1433,Crystal,Harris,42204.0,2,659.3,329.65
1434,Joseph,Mcmillan,6673.0,2,13963.84,6981.92
1435,Joseph,Zamora,23303.0,6,34065.7,5677.616666666666
1436,Sarah,Cantu,69803.0,11,52300.04,4754.549090909091
1437,Jose,Ward,0.0,0,0.0,0.0
1438,Noah,Montes,69678.0,0,0.0,0.0
1439,Martin,Hughes,39987.0,7,31889.84,4555.691428571428
1440,Amanda,Castaneda,0.0,0,0.0,0.0
1441,Brian,Brown,0.0,0,0.0,0.0
1442,Daniel,Smith,75146.0,3,17874.21,5958.07
1443,Edward,Henderson,43966.0,6,35812.93,5968.821666666667
1444,John,Cunningham,33381.0,1,8266.03,8266.03
1445,Ryan,Perez,91742.0,7,32678.86,4668.408571428571
1446,Danielle,Vaughn,145945.0,11,65820.54,5983.685454545454
1447,Adrian,Stone,155384.0,16,70076.83,4379.801875
1448,Kiara,Briggs,51896.0,2,14592.130000000001,7296.0650000000005
1449,Cindy,Choi,0.0,0,0.0,0.0
1450,Grace,Williams,67349.0,4,22014.51,5503.6275
1451,Jonathan,Barrett,77875.0,4,16310.67,4077.6675
1452,Thomas,Martin,0.0,0,0.0,0.0
1453,Jacob,Wagner,30251.0,6,26470.65,4411.775000000001
1454,Mary,Wood,3265.0,0,0.0,0.0
1455,Cheryl,Norman,0.0,0,0.0,0.0
1456,Tara,Jones,17982.0,4,31088.07,7772.0175
1457,Charles,Moreno,86047.0,1,7547.17,7547.17
1458,Thomas,Richards,108894.0,9,45785.689999999995,5087.2988888888885
1459,Ian,Ritter,93165.0,1,4802.36,4802.36
1460,Gregory,Wright,88235.0,8,41490.509999999995,5186.313749999999
1461,Eric,Munoz,73990.0,2,10321.099999999999,5160.549999999999
1462,James,Foster,94319.0,1,6236.24,6236.24
1463,Jason,Torres,33113.0,5,16168.16,3233.632
1464,James,Watson,0.0,0,0.0,0.0
1465,Gina,Cisneros,81101.0,3,10190.85,3396.9500000000003
1466,Anthony,Johnson,49020.0,9,36749.17,4083.241111111111
1467,Emily,Mccann,228173.0,13,84172.56999999999,6474.813076923077
1468,Larry,Powers,0.0,0,0.0,0.0
1469,Scott,Hernandez,0.0,0,0.0,0.0
1470,Scott,Bailey,11388.0,3,27820.52,9273.506666666666
1471,Mary,Jones,0.0,0,0.0,0.0
1472,Kimberly,Briggs,183050.0,8,53189.45,6648.68125
1473,Randy,Snow,46417.0,1,5460.52,5460.52
1474,Elizabeth,Fletcher,0.0,0,0.0,0.0
1475,Michael,Roberson,10270.0,2,3887.57,1943.785
1476,John,Rodriguez,82813.0,5,25499.93,5099.986
1477,Daniel,Miller,19565.0,4,18380.07,4595.0175
1478,Michelle,Griffin,0.0,0,0.0,0.0
1479,Angelica,Simpson,78586.0,5,12728.93,2545.786
1480,Richard,Jones,74650.0,12,76565.61,6380.4675
1481,Lori,Johnson,185617.0,15,76753.45,5116.8966666666665
1482,Valerie,Miller,35947.0,12,60421.060000000005,5035.088333333334
1483,Gregory,Mosley,109135.0,11,47346.22,4304.201818181818
1484,Matthew,Barnes,0.0,0,0.0,0.0
1485,Corey,Thompson,0.0,0,0.0,0.0
1486,Ashley,Green,0.0,0,0.0,0.0
1487,Michael,Davidson,79814.0,2,11554.44,5777.22
1488,April,Williams,0.0,0,0.0,0.0
1489,Megan,Hayden,72336.0,7,48858.51,6979.787142857143
1490,Sean,Thompson,0.0,0,0.0,0.0
1491,Jennifer,Coffey,75258.0,2,12626.18,6313.09
1492,Heather,Sanchez,0.0,0,0.0,0.0
1493,Jason,Munoz,57021.0,11,46050.85,4186.440909090909
1494,Peter,Walker,110213.0,9,36146.72,4016.3022222222226
1495,Robert,Pacheco,17834.0,10,46870.89,4687.089
1496,Bianca,Stuart,0.0,0,0.0,0.0
1497,Shannon,Molina,43174.0,5,17150.510000000002,3430.1020000000003
1498,Alexis,Jensen,120106.0,11,55492.57,5044.779090909091
1499,Benjamin,Scott,2981.0,4,14318.72,3579.68
1500,Diane,Richardson,0.0,0,0.0,0.0
1501,Patrick,Lang,45877.0,4,21562.309999999998,5390.577499999999
1502,Ruben,Mack,0.0,0,0.0,0.0
1503,Brett,Chen,77255.0,5,21421.09,4284.218
1504,Jessica,Aguilar,64560.0,3,12261.11,4087.036666666667
1505,Marie,Petty,125702.0,5,20324.93,4064.986
1506,Dana,Salazar,0.0,0,0.0,0.0
1507,Mark,Mcdonald,0.0,0,0.0,0.0
1508,Sydney,Rivera,170814.0,11,73144.96,6649.541818181819
1509,David,Campbell,76485.0,4,16252.960000000001,4063.2400000000002
1510,Peter,Crawford,0.0,0,0.0,0.0
1511,Sherri,Stewart,47747.0,3,20474.66,6824.886666666666
1512,Jennifer,Hill,0.0,0,0.0,0.0
1513,Lauren,Vargas,3091.0,7,34827.23,4975.318571428572
1514,Sophia,King,108074.0,10,53442.4,5344.24
1515,Carol,Simpson,532.0,4,20097.7,5024.425
1516,Alicia,Kane,183303.0,11,54357.840000000004,4941.6218181818185
1517,Sandra,Smith,0.0,0,0.0,0.0
1518,Melanie,Smith,23190.0,4,26266.59,6566.6475
1519,Ashley,Bryant,97639.0,10,42231.270000000004,4223.127
1520,Melissa,Gray,0.0,0,0.0,0.0
1521,William,Hill,135919.0,5,23877.92,4775.584
1522,Katherine,Garcia,0.0,0,0.0,0.0
1523,Lynn,Golden,69173.0,5,11600.8,2320.16
1524,William,Garner,0.0,0,0.0,0.0
1525,Edward,Long,66550.0,15,76350.76,5090.050666666666
1526,Daniel,Miller,97844.0,5,25696.34,5139.268
1527,Johnathan,Jacobson,0.0,0,0.0,0.0
1528,Jessica,Frost,0.0,0,0.0,0.0
1529,Justin,Parker,0.0,0,0.0,0.0
1530,Joseph,Burgess,50708.0,10,57445.68,5744.568
1531,Jason,Carpenter,0.0,0,0.0,0.0
1532,Victoria,Clark,0.0,0,0.0,0.0
1533,Justin,Kelly,44127.0,13,71105.88,5469.683076923077
1534,Mary,Fernandez,54148.0,4,24649.190000000002,6162.297500000001
1535,Susan,Brown,87927.0,3,15928.199999999999,5309.4
1536,Brittany,Miller,0.0,0,0.0,0.0
1537,Richard,Wagner,21782.0,3,21375.11,7125.036666666667
1538,Donna,Garcia,0.0,0,0.0,0.0
1539,Kara,Bryant,189727.0,9,43520.44,4835.604444444445
1540,David,Bush,0.0,0,0.0,0.0
1541,Christopher,Stark,23190.0,9,46453.229999999996,5161.469999999999
1542,Kevin,Yates,84795.0,6,31238.89,5206.481666666667
1543,Mary,Hayes,235541.0,13,72073.63,5544.125384615385
1544,Ralph,Buchanan,84067.0,7,33490.17,4784.3099999999995
1545,Stephanie,Smith,0.0,0,0.0,0.0
1546,Joy,Wells,0.0,0,0.0,0.0
1547,Tyler,Scott,88698.0,5,26720.98,5344.196
1548,Ronald,Foley,61069.0,4,19381.62,4845.405
1549,William,Mathews,0.0,0,0.0,0.0
1550,Joy,Goodman,0.0,0,0.0,0.0
1551,Ashley,Phillips,97815.0,10,54250.79,5425.079
1552,Jill,Knox,170675.0,4,11102.22,2775.555
1553,Emily,Guerrero,99089.0,6,25578.96,4263.16
1554,Jeffrey,Long,38008.0,7,36989.07,5284.152857142857
1555,Bonnie,Matthews,0.0,0,0.0,0.0
1556,James,Nelson,40132.0,8,34360.619999999995,4295.077499999999
1557,Krystal,Simon,104232.0,14,59040.04,4217.145714285714
1558,Jacob,Donovan,0.0,0,0.0,0.0
1559,Angela,Gutierrez,0.0,0,0.0,0.0
1560,Erin,Davis,70977.0,3,4329.76,1443.2533333333333
1561,Katherine,Ramirez,58115.0,5,19929.49,3985.898
1562,Mary,Hardy,36770.0,5,33026.2,6605.24
1563,Michael,Pratt,93044.0,8,45664.88,5708.11
1564,Kara,Manning,97348.0,5,35357.15,7071.43
1565,Nancy,Gallagher,3029.0,7,47133.619999999995,6733.374285714285
1566,George,Dominguez,161925.0,11,75901.16,6900.105454545454
1567,Holly,Scott,69746.0,3,12946.189999999999,4315.3966666666665
1568,Katie,Carrillo,0.0,0,0.0,0.0
1569,Jonathan,Torres,0.0,0,0.0,0.0
1570,Dennis,Patterson,74844.0,8,32046.99,4005.87375
1571,Kenneth,Johnson,91096.0,9,43304.72,4811.635555555556
1572,Julie,Meyers,63558.0,4,25370.71,6342.6775
1573,Ryan,Jones,0.0,0,0.0,0.0
1574,Robert,Adams,95737.0,4,19816.04,4954.01
1575,Anthony,Morris,0.0,0,0.0,0.0
1576,Megan,Sullivan,74456.0,7,32589.53,4655.647142857143
1577,Dorothy,Nelson,0.0,0,0.0,0.0
1578,Diane,Campbell,0.0,0,0.0,0.0
1579,Chloe,Hoover,0.0,0,0.0,0.0
1580,Thomas,Huerta,6373.0,2,16713.079999999998,8356.539999999999
1581,Crystal,Castro,12551.0,4,21013.67,5253.4175
1582,Amanda,Armstrong,0.0,0,0.0,0.0
1583,Jamie,Stevens,64437.0,4,24829.86,6207.465
1584,Katherine,Harper,21849.0,8,33293.56,4161.695
1585,Jennifer,Snow,0.0,0,0.0,0.0
1586,Samantha,Mullins,5582.0,4,24498.82,6124.705
1587,Kevin,Wheeler,0.0,0,0.0,0.0
1588,Kelly,Martinez,62879.0,6,27276.78,4546.13
1589,Michael,Hall,0.0,0,0.0,0.0
1590,James,Meyer,14884.0,5,32298.56,6459.712
1591,Joseph,Mitchell,46378.0,4,19331.82,4832.955
1592,Alejandra,Hamilton,173872.0,11,52624.24,4784.021818181818
1593,Jared,Sanchez,0.0,0,0.0,0.0
1594,Peter,Bradshaw,135649.0,18,84783.22,4710.178888888889
1595,Matthew,Fernandez,733.0,7,31740.15,4534.307142857143
1596,Allison,Tran,98080.0,5,19651.85,3930.37
1597,Joseph,Jones,0.0,0,0.0,0.0
1598,Mary,Pham,30861.0,4,7969.12,1992.28
1599,Kristina,Hanson,52846.0,5,36791.2,7358.24
1600,Megan,Fowler,47352.0,5,16327.55,3265.5099999999998
1601,Samantha,Evans,0.0,0,0.0,0.0
1602,Richard,Moore,94361.0,5,35176.21,7035.242
1603,Kelly,Lee,187343.0,10,40762.87,4076.2870000000003
1604,Jeffrey,Little,181661.0,5,19587.79,3917.558
1605,Jamie,Carrillo,31845.0,2,532.52,266.26
1606,Cassandra,Martin,140777.0,11,61783.39,5616.671818181818
1607,Amanda,Thomas,21077.0,4,26888.57,6722.1425
1608,Carlos,Jacobs,94267.0,3,15901.7,5300.566666666667
1609,Samuel,Schultz,0.0,0,0.0,0.0
1610,Brandon,Maxwell,0.0,0,0.0,0.0
1611,Jacob,Foley,15917.0,5,28589.6,5717.92
1612,Rickey,Hall,267454.0,11,47783.62,4343.965454545455
1613,Vanessa,Wong,0.0,0,0.0,0.0
1614,Roger,Sweeney,0.0,0,0.0,0.0
1615,April,Lewis,0.0,0,0.0,0.0
1616,Kelly,Long,66364.0,5,32819.94,6563.988
1617,James,Lynch,0.0,0,0.0,0.0
1618,Jared,Davis,66416.0,4,25729.469999999998,6432.367499999999
1619,Tammy,Ortega,0.0,0,0.0,0.0
1620,Eric,Wood,218565.0,15,57498.76,3833.250666666667
1621,Kari,Mckenzie,37472.0,5,27534.08,5506.816000000001
1622,Cody,Kline,120681.0,14,68589.6,4899.257142857144
1623,Jamie,Snyder,85494.0,2,7686.29,3843.145
1624,Brandon,Zimmerman,67938.0,3,20574.0,6858.0
1625,William,Riddle,152079.0,11,54603.71,4963.973636363637
1626,Phillip,Mclean,48037.0,2,6128.93,3064.465
1627,Laura,Jimenez,98180.0,5,29991.11,5998.222
1628,Mary,Rojas,0.0,0,0.0,0.0
1629,Alyssa,Dixon,0.0,0,0.0,0.0
1630,Hunter,Underwood,0.0,0,0.0,0.0
1631,Tamara,Clements,68612.0,2,11711.51,5855.755
1632,Kimberly,Lee,41067.0,3,16732.4,5577.466666666667
1633,Lawrence,Nelson,76170.0,11,46235.72,4203.2472727272725
1634,Michael,Keith,115280.0,8,34751.07,4343.88375
1635,Christopher,Mccormick,803.0,6,24945.71,4157.618333333333
1636,Wesley,Walker,206190.0,10,53176.86,5317.686
